Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,SportModel,
ttu,Running,2025-12-15,20:18:18,00:30:07,0.00000,151,,,,,,,,,,,,,,,,170,60,159,46,,,
Time,Second,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (cm),Distances (km),Temperatures (C),Power (W),Breathe,Breathe Rate,Breathe Ratio,Steps,,,,,,,,,,,,
device name,mac,version,model,,,,,,,,,,,
BRX58826,CA:E5:E9:BA:9C:02,1.2.4,,,,,,,,,,,,
20:18:18,0,123,0.00,0'0",0,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:18:19,1,122,0.00,0'0",0,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:18:20,2,120,0.00,0'0",0,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:18:21,3,119,0.00,0'0",0,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:18:22,4,118,0.00,0'0",0,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:18:23,5,117,0.00,0'0",0,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:18:24,6,116,0.00,0'0",0,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:18:25,7,116,0.00,0'0",0,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:18:26,8,116,0.00,0'0",65,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:18:27,9,116,0.00,0'0",117,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:18:28,10,117,0.00,0'0",137,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:18:29,11,120,0.00,0'0",162,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:18:30,12,120,0.00,0'0",166,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:18:31,13,121,0.00,0'0",168,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:18:32,14,121,0.00,0'0",170,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:18:33,15,123,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:18:34,16,123,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:18:35,17,124,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:18:36,18,124,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:18:37,19,125,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:18:38,20,126,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:18:39,21,126,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:18:40,22,127,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:18:41,23,127,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:18:42,24,129,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:18:43,25,130,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:18:44,26,130,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:18:45,27,131,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:18:46,28,131,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:18:47,29,131,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:18:48,30,132,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:18:49,31,132,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:18:50,32,132,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:18:51,33,133,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:18:52,34,134,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:18:53,35,134,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:18:54,36,134,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:18:55,37,134,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:18:56,38,134,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:18:57,39,133,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:18:58,40,133,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:18:59,41,134,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:00,42,135,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:01,43,135,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:02,44,136,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:03,45,135,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:04,46,136,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:05,47,136,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:06,48,136,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:07,49,137,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:08,50,137,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:09,51,137,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:10,52,138,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:11,53,138,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:12,54,139,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:13,55,139,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:14,56,138,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:15,57,138,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:16,58,138,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:17,59,139,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:18,60,139,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:19,61,139,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:20,62,139,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:21,63,139,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:22,64,139,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:23,65,140,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:24,66,140,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:25,67,141,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:26,68,141,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:27,69,141,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:28,70,141,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:29,71,142,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:30,72,142,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:31,73,142,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:32,74,143,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:33,75,142,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:34,76,142,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:35,77,141,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:36,78,141,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:37,79,141,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:38,80,141,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:39,81,141,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:40,82,142,0.00,0'0",171,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:41,83,142,0.00,0'0",171,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:42,84,143,0.00,0'0",171,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:43,85,143,0.00,0'0",171,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:44,86,142,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:45,87,141,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:46,88,141,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:47,89,141,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:48,90,141,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:49,91,140,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:50,92,141,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:51,93,141,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:52,94,141,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:53,95,142,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:54,96,142,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:55,97,141,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:56,98,141,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:57,99,141,0.00,0'0",171,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:58,100,141,0.00,0'0",170,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:19:59,101,140,0.00,0'0",171,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:00,102,141,0.00,0'0",171,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:01,103,141,0.00,0'0",171,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:02,104,140,0.00,0'0",171,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:03,105,140,0.00,0'0",171,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:04,106,140,0.00,0'0",171,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:05,107,140,0.00,0'0",171,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:06,108,140,0.00,0'0",171,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:07,109,141,0.00,0'0",171,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:08,110,141,0.00,0'0",171,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:09,111,141,0.00,0'0",171,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:10,112,142,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:11,113,142,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:12,114,141,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:13,115,141,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:14,116,142,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:15,117,141,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:16,118,143,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:17,119,143,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:18,120,144,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:19,121,144,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:20,122,145,0.00,0'0",171,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:21,123,144,0.00,0'0",171,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:22,124,144,0.00,0'0",171,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:23,125,144,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:24,126,143,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:25,127,143,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:26,128,143,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:27,129,144,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:28,130,144,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:29,131,143,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:30,132,143,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:31,133,143,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:32,134,143,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:33,135,143,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:34,136,143,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:35,137,142,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:36,138,142,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:37,139,142,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:38,140,142,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:39,141,142,0.00,0'0",171,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:40,142,142,0.00,0'0",170,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:41,143,142,0.00,0'0",170,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:42,144,142,0.00,0'0",170,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:43,145,142,0.00,0'0",171,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:44,146,141,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:45,147,142,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:46,148,143,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:47,149,143,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:48,150,143,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:49,151,143,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:50,152,144,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:51,153,144,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:52,154,144,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:53,155,144,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:54,156,145,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:55,157,146,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:56,158,146,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:57,159,146,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:58,160,146,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:20:59,161,146,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:00,162,147,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:01,163,146,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:02,164,146,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:03,165,147,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:04,166,147,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:05,167,147,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:06,168,147,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:07,169,147,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:08,170,147,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:09,171,147,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:10,172,147,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:11,173,147,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:12,174,147,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:13,175,147,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:14,176,146,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:15,177,146,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:16,178,146,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:17,179,146,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:18,180,146,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:19,181,146,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:20,182,146,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:21,183,146,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:22,184,146,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:23,185,147,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:24,186,148,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:25,187,148,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:26,188,147,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:27,189,147,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:28,190,148,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:29,191,147,0.00,0'0",168,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:30,192,147,0.00,0'0",166,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:31,193,147,0.00,0'0",166,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:32,194,147,0.00,0'0",167,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:33,195,146,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:34,196,146,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:35,197,146,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:36,198,147,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:37,199,147,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:38,200,147,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:39,201,147,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:40,202,147,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:41,203,147,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:42,204,148,0.00,0'0",168,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:43,205,148,0.00,0'0",167,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:44,206,148,0.00,0'0",167,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:45,207,148,0.00,0'0",171,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:46,208,148,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:47,209,148,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:48,210,148,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:49,211,148,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:50,212,148,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:51,213,148,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:52,214,148,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:53,215,149,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:54,216,149,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:55,217,149,0.00,0'0",173,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:56,218,149,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:57,219,149,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:58,220,149,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:21:59,221,149,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:22:00,222,150,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:22:01,223,150,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:22:02,224,150,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:22:03,225,149,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:22:04,226,149,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:22:05,227,150,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:22:06,228,149,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:22:07,229,149,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:22:08,230,149,0.00,0'0",178,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:22:09,231,149,0.00,0'0",178,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:22:10,232,148,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:22:11,233,148,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:22:12,234,148,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:22:13,235,149,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:22:14,236,149,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:22:15,237,150,0.00,0'0",177,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:22:16,238,150,0.00,0'0",176,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:22:17,239,150,0.00,0'0",175,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:22:18,240,150,0.00,0'0",174,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:22:19,241,150,0.00,0'0",172,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:22:20,242,149,0.00,0'0",170,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:22:21,243,149,0.00,0'0",170,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:22:22,244,149,0.00,0'0",170,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:22:23,245,149,0.00,0'0",170,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:22:24,246,148,0.00,0'0",170,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:22:25,247,148,0.00,0'0",170,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:22:26,248,148,0.00,0'0",170,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:22:27,249,147,0.00,0'0",170,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
20:22:28,250,147,0.00,0'0",170,,0,0.00000,,,0,0,0.00,0,,,,,,,,,,,,,,
